"Date";"Latitude";"Longitude";"Type";"Depth";"Magnitude"
"2005";-11,045;163,045;"Earthquake";10;6,1
"2005";84,948;99,391;"Earthquake";10;6,3
"2005";-11,046;162,859;"Earthquake";10;5,6
"2005";11,371;-85,936;"Earthquake";85,3;5,6
"2005";85,247;92,895;"Earthquake";10;5,5
"2005";43,085;144,674;"Earthquake";54,1;5,5
"2005";39,44;40,978;"Earthquake";11,1;5,6
"2005";0,323;98,109;"Earthquake";29,7;5,6
"2005";78,607;6,098;"Earthquake";10;6,1
"2005";0,368;98,319;"Earthquake";30;6
"2005";13,559;120,801;"Earthquake";129,2;5,6
"2005";2,022;97,942;"Earthquake";36;6,3
"2005";1,605;97,872;"Earthquake";30;5,6
"2005";-3,984;102,415;"Earthquake";67,7;5,6
"2005";0,607;97,424;"Earthquake";26,4;5,6
"2005";2,966;126,48;"Earthquake";59,7;5,9
"2005";30,491;83,662;"Earthquake";11;6,3
"2005";0,679;97,38;"Earthquake";30;5,7
"2005";-0,215;97,731;"Earthquake";20,9;6,1
"2005";-23,144;169,265;"Earthquake";10;6,1
"2005";-47,255;100,337;"Earthquake";10;5,8
"2005";56,168;-154,524;"Earthquake";14;6
"2005";-53,446;25,316;"Earthquake";10;5,7
"2005";-1,644;99,607;"Earthquake";19;6,7
"2005";-1,606;99,618;"Earthquake";30;5,7
"2005";-1,714;99,779;"Earthquake";30;6,5
"2005";-1,619;99,594;"Earthquake";30;5,5
"2005";-1,705;99,72;"Earthquake";29,4;5,8
"2005";-1,63;99,641;"Earthquake";23,5;5,6
"2005";-1,777;99,934;"Earthquake";32,2;5,5
"2005";-1,591;99,717;"Earthquake";30;6,4
"2005";35,604;140,401;"Earthquake";43;5,9
"2005";2,169;96,759;"Earthquake";24;6,1
"2005";2,075;96,829;"Earthquake";26,6;5,5
"2005";8,66;-103,564;"Earthquake";10;5,5
"2005";-3,484;145,909;"Earthquake";11,4;6,6
"2005";-7,293;-77,886;"Earthquake";129,9;6
"2005";-21,975;170,612;"Earthquake";68;6,7
"2005";-14,922;-74,623;"Earthquake";31,4;5,9
"2005";-19,407;-173,829;"Earthquake";22,8;5,9
"2005";-19,968;66,474;"Earthquake";10;5,5
"2005";5,71;-82,845;"Earthquake";18;6,5
"2005";5,082;-82,406;"Earthquake";10;5,9
"2005";20,351;-109,194;"Earthquake";10;5,9
"2005";-19,987;168,852;"Earthquake";44,7;5,5
"2005";-6,226;103,139;"Earthquake";17;6,3
"2005";-57,382;-139,231;"Earthquake";10;6,5
"2005";-7,501;156,113;"Earthquake";10;5,7
"2005";28,881;94,626;"Earthquake";25,8;5,8
"2005";-20,206;178,885;"Earthquake";22,4;5,6
"2005";-24,221;-67,003;"Earthquake";196,2;6,1
"2005";1,455;97,146;"Earthquake";24,9;5,8
"2005";-18,259;-173,196;"Earthquake";10;5,5
"2005";-6,319;146,846;"Earthquake";26;6,1
"2005";23,674;-108,366;"Earthquake";10;5,6
"2005";39,22;41,08;"Earthquake";10;5,6
"2005";-29,522;-179,122;"Earthquake";318,3;5,7
"2005";-62,43;-161,496;"Earthquake";10;5,8
"2005";2,17;96,724;"Earthquake";23,5;6,1
"2005";-35,904;-102,907;"Earthquake";10;5,6
"2005";51,554;-131,125;"Earthquake";10;5,8
"2005";51,185;179,548;"Earthquake";40,9;5,6
"2005";1,813;97,089;"Earthquake";25;5,5
"2005";-55,237;-123,843;"Earthquake";10;5,6
"2005";52,789;143,867;"Earthquake";10;5,6
"2005";-56,293;-27,075;"Earthquake";94,1;6
"2005";36,569;71,32;"Earthquake";63,1;5,6
"2005";31,922;139,057;"Earthquake";206,4;5,5
"2005";11,245;-86,172;"Earthquake";27;6,6
"2005";11,407;-86,252;"Earthquake";40,5;5,8
"2005";-42,283;42,37;"Earthquake";10;6,3
"2005";1,819;97,082;"Earthquake";21;6,7
"2005";3,958;93,422;"Earthquake";28,1;5,6
"2005";-35,79;-102,807;"Earthquake";10;5,9
"2005";69,004;-16,637;"Earthquake";10;5,6
"2005";56,068;164,605;"Earthquake";33,3;5,6
"2005";2,75;126,529;"Earthquake";22,3;5,9
"2005";33,422;140,825;"Earthquake";55,2;5,8
"2005";-1,174;119,963;"Earthquake";32,2;5,9
"2005";-36,31;-97,264;"Earthquake";10;6,1
"2005";-23,818;-111,68;"Earthquake";10;5,7
"2005";1,274;97,226;"Earthquake";23,1;5,6
"2005";-26,872;-176,524;"Earthquake";10;5,6
"2005";-27,001;-176,322;"Earthquake";10;6
"2005";-6,829;131,405;"Earthquake";39,6;5,7
"2005";46,995;153,911;"Earthquake";16,9;5,7
"2005";-4,003;128,819;"Earthquake";10;5,6
"2005";3,008;128,15;"Earthquake";69;5,9
"2005";11,247;-85,541;"Earthquake";14;6,3
"2005";-3,657;140,178;"Earthquake";40;5,8
"2005";-26,634;-114,504;"Earthquake";10;5,8
"2005";-59,768;-25,886;"Earthquake";45,3;5,6
"2005";51,235;-178,254;"Earthquake";23,3;5,8
"2005";85,263;97,163;"Earthquake";10;5,5
"2005";-19,614;-175,85;"Earthquake";205,4;6
"2005";11,714;125,646;"Earthquake";28,9;5,5
"2005";-47,09;33,62;"Earthquake";10;6,2
"2005";-14,449;-177,293;"Earthquake";10;6
"2005";-14,435;-177,242;"Earthquake";10;5,8
"2005";36,326;141,367;"Earthquake";39,2;5,5
"2005";-3,795;140,156;"Earthquake";10;5,9
"2005";-20,942;173,825;"Earthquake";23,6;6,1
"2005";7,738;94,13;"Earthquake";19,2;5,5
"2005";-21,097;173,874;"Earthquake";35;6,1
"2005";-22,677;169,509;"Earthquake";10;6,2
"2005";-21,899;170,282;"Earthquake";10;5,6
"2005";-24,411;179,892;"Earthquake";513,2;5,6
"2005";2,451;98,923;"Earthquake";147,1;5,5
"2005";10,364;138,324;"Earthquake";10;5,7
"2005";-49,93;-8,955;"Earthquake";10;5,7
"2005";-43,003;-82,858;"Earthquake";10;5,6
"2005";-17,108;-176,775;"Earthquake";25,2;5,6
"2005";3,004;123,073;"Earthquake";443,9;6
"2005";-56,41;-142,392;"Earthquake";10;6,2
"2005";24,084;122,191;"Earthquake";32;5,8
"2005";0,029;97,604;"Earthquake";27,6;5,6
"2005";-5,902;128,713;"Earthquake";314,8;5,5
"2005";0,77;126,283;"Earthquake";49,2;5,7
"2005";-41,879;85,059;"Earthquake";10;5,5
"2005";-55,645;-27,102;"Earthquake";10;5,7
"2005";-4,539;153,474;"Earthquake";90;7,6
"2005";-31,68;-69,136;"Earthquake";112,6;5,8
"2005";-56,038;-27,905;"Earthquake";142,8;5,6
"2005";-5,15;154,076;"Earthquake";96,2;5,6
"2005";4,862;95,044;"Earthquake";41;5,8
"2005";-17,417;-177,32;"Earthquake";383,9;5,7
"2005";-23,609;-63,632;"Earthquake";547,4;5,6
"2005";-5,595;151,651;"Earthquake";30,5;5,8
"2005";5,509;94,368;"Earthquake";32;5,5
"2005";5,233;95,577;"Earthquake";18,3;5,7
"2005";-20,535;-174,277;"Earthquake";15;5,9
"2005";13,295;-89,347;"Earthquake";49,7;5,7
"2005";34,539;73,588;"Earthquake";26;7,6
"2005";34,238;73,579;"Earthquake";10;5,9
"2005";34,994;73,781;"Earthquake";10;5,7
"2005";34,353;73,477;"Earthquake";10;5,8
"2005";34,712;73,239;"Earthquake";10;5,6
"2005";34,515;73,323;"Earthquake";10;5,6
"2005";34,65;73,125;"Earthquake";10;5,7
"2005";1,957;97,853;"Earthquake";30;5,6
"2005";34,755;73,152;"Earthquake";10;5,5
"2005";34,733;73,1;"Earthquake";8;6,4
"2005";34,593;73,187;"Earthquake";10;5,6
"2005";34,771;73,12;"Earthquake";10;5,7
"2005";34,71;73,199;"Earthquake";12;5,7
"2005";34,67;73,182;"Earthquake";7;5,7
"2005";-6,881;105,459;"Earthquake";30;5,5
"2005";13,42;125,077;"Earthquake";6,9;5,8
"2005";4,82;95,098;"Earthquake";30;5,9
"2005";-3,592;127,325;"Earthquake";12,7;5,7
"2005";-30,39;-178,169;"Earthquake";36;5,7
"2005";-35,652;53,373;"Earthquake";10;5,6
"2005";1,226;97,269;"Earthquake";30;5,5
"2005";-3,149;148,143;"Earthquake";25;6,4
"2005";-56,079;-27,35;"Earthquake";113,6;5,5
"2005";-6,9;155,01;"Earthquake";48,2;5,5
"2005";-18,029;172,924;"Earthquake";10;5,5
"2005";-1,024;-76,943;"Earthquake";248,3;5,9
"2005";-10,513;161,037;"Earthquake";68,5;5,5
"2005";57,47;120,586;"Earthquake";6;5,9
"2005";-55,698;-27,063;"Earthquake";28,8;5,9
"2005";-21,021;-179,105;"Earthquake";644,7;5,5
"2005";38,089;142,122;"Earthquake";29;6,5
"2005";-21,444;169,895;"Earthquake";10;5,7
"2005";29,338;130,29;"Earthquake";26;5,9
"2005";12,19;141,008;"Earthquake";10;5,7
"2005";-5,407;142,006;"Earthquake";10;5,5
"2005";-6,224;29,83;"Earthquake";22;6,8
"2005";-30,012;-177,637;"Earthquake";21;6,4
"2005";-5,408;146,953;"Earthquake";216,8;6,1
"2005";-6,176;29,709;"Earthquake";10;5,5
"2005";-24,599;179,948;"Earthquake";506,5;5,6
"2005";15,302;-45,862;"Earthquake";10;5,6
"2005";-7,872;129,022;"Earthquake";35;5,5
"2005";15,272;-45,835;"Earthquake";10;5,7
"2005";-6,584;152,223;"Earthquake";17;6,6
"2005";57,439;120,761;"Earthquake";10;5,6
"2005";14,018;120,717;"Earthquake";201,6;5,6
"2005";36,357;71,093;"Earthquake";224,6;6,5
"2006";31,394;140,131;"Earthquake";10;5,6
"2006";4,735;95,144;"Earthquake";51,5;5,5
"2006";12,361;144,31;"Earthquake";35,2;5,7
"2006";-60,957;-21,606;"Earthquake";13;7,4
"2006";-4,883;152,343;"Earthquake";62,4;5,6
"2006";-19,926;-178,178;"Earthquake";582,9;7,2
"2006";13,841;145,287;"Earthquake";78,2;5,8
"2006";28,164;-112,117;"Earthquake";14;6,6
"2006";-22,855;-66,172;"Earthquake";242,8;5,5
"2006";-56,552;-24,954;"Earthquake";10;5,7
"2006";6,635;-82,337;"Earthquake";7,4;6,1
"2006";52,415;173,613;"Earthquake";30,8;5,5
"2006";36,311;23,212;"Earthquake";66;6,7
"2006";37,057;-14,133;"Earthquake";10;5,5
"2006";43,507;-127,266;"Earthquake";10;5,6
"2006";-21,178;169,609;"Earthquake";44,7;5,6
"2006";-17,747;-178,39;"Earthquake";597,5;6,7
"2006";36,156;141,449;"Earthquake";28;5,7
"2006";-16,361;-173,747;"Earthquake";82,4;5,6
"2006";11,86;92,372;"Earthquake";19;6,1
"2006";1,093;-90,46;"Earthquake";10;5,9
"2006";66,297;-142,686;"Earthquake";9,2;5,5
"2006";-6,05;150,013;"Earthquake";34,9;5,6
"2006";56,188;164,198;"Earthquake";24,9;5,7
"2006";-18,235;168,09;"Earthquake";59,1;5,6
"2006";-54,502;143,812;"Earthquake";10;5,9
"2006";-7,147;127,736;"Earthquake";239,5;5,5
"2006";-7,694;121,646;"Earthquake";365,9;5,5
"2006";-57,211;-141,265;"Earthquake";10;5,5
"2006";13,459;120,515;"Earthquake";22,3;5,8
"2006";-18,018;-178,408;"Earthquake";612;5,5
"2006";19,358;-63,787;"Earthquake";24,8;5,6
"2006";-55,695;-4,232;"Earthquake";10;6
"2006";1,133;-27,879;"Earthquake";10;5,6
"2006";12,598;-89,356;"Earthquake";27,8;5,7
"2006";-20,118;-175,661;"Earthquake";205,8;6,1
"2006";64,911;-129,18;"Earthquake";5,7;5,6
"2006";-15,608;-174,548;"Earthquake";10;5,6
"2006";-40,103;78,486;"Earthquake";10;6,2
"2006";-14,805;167,368;"Earthquake";136,2;6,2
"2006";-40,134;78,555;"Earthquake";10;5,8
"2006";23,777;70,899;"Earthquake";10;5,5
"2006";-59,542;-29,66;"Earthquake";10;5,9
"2006";0,791;-26,125;"Earthquake";10;6
"2006";-60,419;-46,505;"Earthquake";10;6,1
"2006";-33,227;56,95;"Earthquake";10;5,6
"2006";-5,075;153,657;"Earthquake";47,3;5,8
"2006";-29,621;-177,144;"Earthquake";10;5,7
"2006";22,868;121,278;"Earthquake";9;6,1
"2006";-29,728;-177,119;"Earthquake";10;5,5
"2006";-29,438;-177,062;"Earthquake";16;5,5
"2006";-29,562;-176,773;"Earthquake";10;5,6
"2006";3,782;126,407;"Earthquake";45,5;5,6
"2006";-10,853;165,934;"Earthquake";49,8;5,5
"2006";18,716;-106,992;"Earthquake";33,5;6
"2006";-29,285;-177,116;"Earthquake";10;5,6
"2006";37,64;20,962;"Earthquake";16,8;5,5
"2006";-37,28;78,278;"Earthquake";10;5,8
"2006";23,322;70,477;"Earthquake";10;5,5
"2006";-16,527;176,989;"Earthquake";14;6,5
"2006";44,88;150,373;"Earthquake";65,4;5,5
"2006";-20,45;-70,244;"Earthquake";34,6;5,8
"2006";7,511;-36,93;"Earthquake";10;5,7
"2006";37,64;20,92;"Earthquake";18;5,5
"2006";37,68;20,91;"Earthquake";18;5,5
"2006";56,397;163,99;"Earthquake";28,8;6
"2006";37,61;20,95;"Earthquake";19;5,7
"2006";-28,458;-176,852;"Earthquake";37,2;5,7
"2006";-28,257;-176,904;"Earthquake";35;5,7
"2006";8,165;-82,882;"Earthquake";13;5,9
"2006";8,115;-82,874;"Earthquake";10;5,5
"2006";2,205;-99,035;"Earthquake";10;5,7
"2006";-20,187;-174,123;"Earthquake";55;8
"2006";-58,259;157,926;"Earthquake";10;5,9
"2006";-20,579;-174,036;"Earthquake";11;6
"2006";-20,261;-173,866;"Earthquake";11,2;5,5
"2006";-19,833;-174,652;"Earthquake";35;5,9
"2006";-24,977;179,675;"Earthquake";517,9;5,6
"2006";-38,62;78,57;"Earthquake";10;6
"2006";-20,1;-174,405;"Earthquake";41,1;5,6
"2006";-36,805;78,545;"Earthquake";10;6,1
"2006";-36,829;78,57;"Earthquake";16,5;5,5
"2006";-4,852;102,346;"Earthquake";36;5,9
"2006";60,755;165,845;"Earthquake";5;5,8
"2006";52,515;-169,256;"Earthquake";18;6,4
"2006";-27,471;-71,3;"Earthquake";32,1;5,5
"2006";23,309;94,307;"Earthquake";30;5,6
"2006";-5,575;105,395;"Earthquake";17,2;5,5
"2006";-20,837;-178,701;"Earthquake";591,6;6
"2006";1,175;-28,065;"Earthquake";10;6
"2006";1,018;-28,162;"Earthquake";10;5,7
"2006";-17,531;-178,747;"Earthquake";564,4;6,1
"2006";-17,98;-178,503;"Earthquake";575,9;5,5
"2006";-47,75;32,612;"Earthquake";22,5;5,9
"2006";-20,661;-179,262;"Earthquake";662,8;5,9
"2006";33,134;131,145;"Earthquake";140;6,3
"2006";51,063;-179,314;"Earthquake";41,6;5,5
"2006";0,85;126,919;"Earthquake";56,3;5,5
"2006";51,713;176,93;"Earthquake";8,6;5,8
"2006";51,188;-179,387;"Earthquake";46,1;5,5
"2006";51,102;-179,357;"Earthquake";49,2;5,6
"2006";-56,529;-142,489;"Earthquake";10;5,8
"2006";-20,565;-174,125;"Earthquake";25,6;5,6
"2006";-4,359;151,859;"Earthquake";185,6;5,5
"2006";39,119;71,836;"Earthquake";7;5,8
"2006";-10,483;165,117;"Earthquake";66,6;5,7
"2006";-15,244;-173,61;"Earthquake";35;6
"2006";-28,562;-67,389;"Earthquake";140,1;5,5
"2006";51,214;-179,312;"Earthquake";22;6,6
"2006";-11,627;-13,432;"Earthquake";10;5,5
"2006";-8,548;67,814;"Earthquake";10;5,7
"2006";-5,993;148,52;"Earthquake";49,7;5,7
"2006";-17,64;65,769;"Earthquake";10;5,5
"2006";-31,342;179,57;"Earthquake";446,6;5,7
"2006";-11,167;116,85;"Earthquake";15;5,9
"2006";52,121;171,035;"Earthquake";10;5,5
"2006";-33,126;-68,719;"Earthquake";25;5,6
"2006";37,367;74,733;"Earthquake";11;5,6
"2006";26,119;144,011;"Earthquake";20;5,9
"2006";-15,798;167,789;"Earthquake";150;6,8
"2006";18,541;-101,048;"Earthquake";56;6,1
"2006";2,403;96,348;"Earthquake";22;6,2
"2006";28,789;130,016;"Earthquake";22;5,5
"2006";-54,678;-128,537;"Earthquake";10;5,5
"2006";-6,759;155,512;"Earthquake";38;6,8
"2006";53,263;159,699;"Earthquake";51,4;5,7
"2006";53,97;-166,392;"Earthquake";75,6;5,9
"2006";-21,801;-175,146;"Earthquake";36,7;5,7
"2006";-58,769;149,158;"Earthquake";10;5,5
"2006";-24,046;178,817;"Earthquake";568,1;5,9
"2006";7,678;126,433;"Earthquake";135,2;5,8
"2006";-60,844;-34,166;"Earthquake";10;5,7
"2006";-7,219;120,106;"Earthquake";572;6,3
"2006";26,319;-86,606;"Earthquake";14;5,9
"2006";35,472;78,225;"Earthquake";14,9;5,5
"2006";-28,944;-68,898;"Earthquake";114;6
"2006";8,283;126,49;"Earthquake";36,2;5,5
"2006";46,47;153,24;"Earthquake";19;6,5
"2006";-18,84;169,001;"Earthquake";161;6,3
"2006";-41,189;80,641;"Earthquake";10;5,7
"2006";-50,105;-114,598;"Earthquake";10;5,7
"2006";-24,087;-68,98;"Earthquake";104;5,7
"2006";-23,554;-175,271;"Earthquake";10;5,8
"2006";20,654;120,023;"Earthquake";14;6,3
"2006";20,707;119,981;"Earthquake";10;5,9
"2006";-51,03;29,024;"Earthquake";10;5,7
"2006";-56,101;-122,373;"Earthquake";10;6
"2006";37,197;142,664;"Earthquake";9;6
"2006";8,405;-103,165;"Earthquake";10;5,8
"2006";20,712;120,084;"Earthquake";10;5,7
"2006";24,148;122,627;"Earthquake";35;5,7
"2006";-31,256;-71,368;"Earthquake";31;6,4
"2006";-5,45;146,637;"Earthquake";133,2;6
"2006";-21,729;-68,204;"Earthquake";121,3;5,8
"2006";-6,482;151,195;"Earthquake";11;6,6
"2006";47,171;153,963;"Earthquake";10;5,6
"2006";-5,994;148,593;"Earthquake";47;5,9
"2006";-6,225;151,05;"Earthquake";12;6,2
"2006";48,281;154,246;"Earthquake";36;5,9
"2006";3,39;99,079;"Earthquake";204;6,3
"2006";-8,261;118,753;"Earthquake";19;6,3
"2006";-17,774;-174,314;"Earthquake";135,9;5,8
"2006";-0,538;-19,738;"Earthquake";10;5,6
"2006";-50,703;162,564;"Earthquake";10;5,7
"2006";13,994;-91,207;"Earthquake";61,2;6
"2006";11,397;-86,411;"Earthquake";35;5,5
"2006";-35,342;-104,546;"Earthquake";10;5,8
"2006";-53,982;158,999;"Earthquake";10;5,8
"2006";-8,801;126,704;"Earthquake";5,5;5,7
"2006";46,153;154,386;"Earthquake";16;6,4
"2006";47,435;147,055;"Earthquake";396;5,8
"2006";-18,742;-178,014;"Earthquake";572,3;5,5
"2006";10,023;140,416;"Earthquake";22,5;5,5
"2006";29,761;130,516;"Earthquake";35;5,7
"2006";3,733;124,684;"Earthquake";213,5;6,3
"2006";-41,392;-86,003;"Earthquake";10;5,5
"2007";55,755;-156,061;"Earthquake";18,6;5,8
"2007";8,077;92,437;"Earthquake";11;6,1
"2007";39,803;70,312;"Earthquake";16;6
"2007";-18,58;-177,847;"Earthquake";406,8;6,3
"2007";59,42;-137,118;"Earthquake";10;5,7
"2007";-3,655;127,283;"Earthquake";13;6
"2007";-37,654;78,066;"Earthquake";10;5,5
"2007";35,344;-35,944;"Earthquake";10;5,6
"2007";19,372;-78,518;"Earthquake";10;6,2
"2007";-55,883;-122,721;"Earthquake";10;6,2
"2007";-55,791;-123,448;"Earthquake";10;5,6
"2007";-20,609;-175,65;"Earthquake";10;5,8
"2007";-20,678;-175,487;"Earthquake";15;5,5
"2007";-20,674;-175,47;"Earthquake";15;5,5
"2007";-17,712;-71,079;"Earthquake";63,9;5,5
"2007";38,39;39,043;"Earthquake";2,6;5,5
"2007";-42,978;-71,56;"Earthquake";157,3;5,5
"2007";-5,002;144,98;"Earthquake";42;5,9
"2007";35,804;-10,312;"Earthquake";20;6
"2007";5,561;126,073;"Earthquake";24;6,1
"2007";26,581;-44,594;"Earthquake";10;6
"2007";0,007;126,806;"Earthquake";38,5;5,9
"2007";-55,252;-129,337;"Earthquake";10;5,7
"2007";33,79;-38,473;"Earthquake";10;5,6
"2007";-0,493;100,498;"Earthquake";19;6,4
"2007";-0,488;100,53;"Earthquake";11;6,3
"2007";1,955;97,908;"Earthquake";35;5,9
"2007";3,018;-31,819;"Earthquake";10;5,5
"2007";29,908;140,204;"Earthquake";139,6;6,1
"2007";-58,217;-7,615;"Earthquake";10;6,2
"2007";43,224;133,526;"Earthquake";441,2;6
"2007";-11,428;66,255;"Earthquake";10;5,7
"2007";-6,364;130,168;"Earthquake";151,2;5,6
"2007";13,261;-87,387;"Earthquake";226,1;5,6
"2007";-23,294;-69,71;"Earthquake";50;5,5
"2007";74,256;8,713;"Earthquake";10;5,7
"2007";55,209;161,859;"Earthquake";31;5,8
"2007";43,988;147,891;"Earthquake";52;5,8
"2007";-28,842;-177,006;"Earthquake";35;5,6
"2007";-41,203;85,533;"Earthquake";10;5,5
"2007";-21,049;169,834;"Earthquake";68,7;5,8
"2007";46,897;151,77;"Earthquake";144,7;5,6
"2007";32,349;137,607;"Earthquake";378,5;5,7
"2007";-8,466;157,043;"Earthquake";24;8,1
"2007";-9,505;156,934;"Earthquake";24,3;6,1
"2007";-7,169;155,777;"Earthquake";10;6,6
"2007";-8,003;156,193;"Earthquake";10;5,5
"2007";-7,368;155,557;"Earthquake";10;5,5
"2007";-7,306;155,741;"Earthquake";10;6,9
"2007";-7,303;155,682;"Earthquake";10;6
"2007";-8,522;156,737;"Earthquake";10;5,8
"2007";-7,265;155,409;"Earthquake";10;5,6
"2007";-7,328;155,645;"Earthquake";10;5,7
"2007";-7,532;156,054;"Earthquake";17,7;5,7
"2007";-45,382;-73,058;"Earthquake";4,9;6,1
"2007";-7,174;156,051;"Earthquake";10;5,6
"2007";-7,356;155,363;"Earthquake";10;5,9
"2007";-7,225;156,243;"Earthquake";34;6,1
"2007";-8,706;157,62;"Earthquake";14;6,2
"2007";-8,748;157,64;"Earthquake";12,4;5,6
"2007";-7,848;156,475;"Earthquake";19,1;5,6
"2007";-8,55;157,528;"Earthquake";11,1;5,6
"2007";1,409;125,763;"Earthquake";55;5,5
"2007";-9,706;154,663;"Earthquake";10;5,6
"2007";-8,617;157,386;"Earthquake";18;6,2
"2007";-7,09;155,491;"Earthquake";10;5,5
"2007";-9,742;154,629;"Earthquake";10;5,5
"2007";-7,028;155,242;"Earthquake";10;5,6
"2007";36,451;70,688;"Earthquake";222,1;6,2
"2007";-7,839;155,588;"Earthquake";27,5;5,5
"2007";-7,857;155,801;"Earthquake";8;6,1
"2007";-7,286;155,384;"Earthquake";33,2;5,5
"2007";-7,065;155,243;"Earthquake";34,6;5,6
"2007";-20,633;168,994;"Earthquake";12;6,2
"2007";-6,742;154,889;"Earthquake";10;5,6
"2007";-7,141;156,047;"Earthquake";10;6
"2007";-7,76;156,49;"Earthquake";17;6,4
"2007";-6,819;154,995;"Earthquake";10;5,6
"2007";-6,758;154,835;"Earthquake";10;5,5
"2007";-20,715;168,828;"Earthquake";13;6,2
"2007";-20,688;169,056;"Earthquake";10;6,5
"2007";-17,23;66,79;"Earthquake";10;5,9
"2007";30,926;141,673;"Earthquake";9;5,7
"2007";-16,999;-176,941;"Earthquake";30,5;5,7
"2007";37,306;-24,621;"Earthquake";14;6,3
"2007";1,507;-84,669;"Earthquake";10;5,5
"2007";-55,373;-123,645;"Earthquake";10;5,9
"2007";-6,949;155,771;"Earthquake";44;5,9
"2007";-39,787;46,178;"Earthquake";10;5,9
"2007";37,306;-24,494;"Earthquake";8;6,1
"2007";2,916;95,7;"Earthquake";30;6,1
"2007";-20,073;-178,082;"Earthquake";593;5,9
"2007";48,304;154,695;"Earthquake";36;5,8
"2007";12,99;92,525;"Earthquake";30;5,5
"2007";-14,791;-173,458;"Earthquake";56,5;5,5
"2007";-61,828;160,96;"Earthquake";10;6
"2007";-7,124;155,134;"Earthquake";9;5,7
"2007";-7,168;155,107;"Earthquake";10;5,8
"2007";-21,327;-68,412;"Earthquake";120,5;5,5
"2007";1,545;126,362;"Earthquake";10;5,6
"2007";-34,115;-178,948;"Earthquake";10;5,6
"2007";-27,552;-178,073;"Earthquake";216,7;5,5
"2007";-1,41;-14,921;"Earthquake";7;6,2
"2007";34,248;81,967;"Earthquake";9;6,1
"2007";17,307;120,201;"Earthquake";55;5,5
"2007";-19,401;-179,354;"Earthquake";676,4;6,5
"2007";-19,406;-179,315;"Earthquake";688;6,1
"2007";-19,251;-179,362;"Earthquake";682,2;5,6
"2007";-44,85;-80,453;"Earthquake";10;6,1
"2007";31,355;97,787;"Earthquake";12,1;5,5
"2007";-21,213;-178,619;"Earthquake";550;5,7
"2007";6,636;123,911;"Earthquake";572,8;5,6
"2007";-6,883;155,412;"Earthquake";10;5,5
"2007";-5,463;146,108;"Earthquake";43,6;5,9
"2007";-3,454;148,668;"Earthquake";10;5,5
"2007";23,028;101,052;"Earthquake";5;6,1
"2007";-14,838;166,785;"Earthquake";22;5,8
"2007";-60,182;-26,728;"Earthquake";10;5,7
"2007";-6,722;130,906;"Earthquake";86,6;5,8
"2007";-3,316;146,761;"Earthquake";4,7;6,2
"2007";13,835;-90,766;"Earthquake";47,8;5,8
"2007";13,639;-90,802;"Earthquake";38,9;5,5
"2007";-35,687;-16,144;"Earthquake";10;5,5
"2007";43,663;144,734;"Earthquake";130,4;5,8
"2007";-22,264;-179,582;"Earthquake";606,4;5,6
"2007";-5,929;130,564;"Earthquake";134,6;5,9
"2007";0,715;-30,272;"Earthquake";10;6,3
"2007";16,35;-93,99;"Earthquake";113;6,1
"2007";-16,418;-172,644;"Earthquake";10;5,7
"2007";-26,257;-178,087;"Earthquake";10;5,6
"2007";-7,933;-74,379;"Earthquake";152,1;6,1
"2007";33,905;136,613;"Earthquake";370,5;5,5
"2007";-15,595;167,68;"Earthquake";120;7,2
"2007";47,116;141,798;"Earthquake";5;6,2
"2007";51,307;-179,971;"Earthquake";21;6,7
"2007";46,714;141,722;"Earthquake";10;5,8
"2007";51,209;-179,961;"Earthquake";10;5,6
"2007";-52,444;17,647;"Earthquake";10;5,5
"2007";46,626;141,771;"Earthquake";10;5,5
"2007";12,511;47,462;"Earthquake";10;5,7
"2007";-21,555;-179,361;"Earthquake";617,7;5,6
"2007";2,505;126,946;"Earthquake";10;5,6
"2007";-62,973;145,306;"Earthquake";6;5,9
"2007";-4,797;-105,406;"Earthquake";10;6,1
"2007";-19,148;168,718;"Earthquake";40;6
"2007";27,292;126,836;"Earthquake";18,1;6
"2007";-5,926;107,681;"Earthquake";291,2;6,1
"2007";-5,859;107,419;"Earthquake";280;7,5
"2007";25,918;-45,001;"Earthquake";10;5,6
"2007";-22,264;-179,493;"Earthquake";606,2;5,7
"2007";-11,378;166,273;"Earthquake";42;6
"2007";24,902;-109,689;"Earthquake";9;6,1
"2007";-11,61;165,762;"Earthquake";35;7,2
"2007";-11,766;165,699;"Earthquake";36,7;6,3
"2007";45,836;150,06;"Earthquake";94;6,2
"2007";24,34;122,219;"Earthquake";53;6,2
"2007";-56,081;-123,314;"Earthquake";10;5,9
"2007";2,966;-77,963;"Earthquake";15;6,8
"2007";-9,12;-109,434;"Earthquake";10;5,5
"2007";-4,438;101,367;"Earthquake";34;8,4
"2007";-2,84;100,221;"Earthquake";35;5,5
"2007";-2,93;101,379;"Earthquake";35;5,6
"2007";-3,158;101,463;"Earthquake";35;5,9
"2007";-3,145;101,396;"Earthquake";35;5,8
"2007";-2,625;100,841;"Earthquake";35;7,9
"2007";-3,158;148,223;"Earthquake";10;5,9
"2007";-4,24;101,212;"Earthquake";22;5,9
"2007";54,511;-161,708;"Earthquake";32;6,3
"2007";54,417;-161,703;"Earthquake";47,3;5,6
"2007";2,543;92,903;"Earthquake";35;6,2
"2007";-8,285;116,811;"Earthquake";10;5,7
